Name,Age,Education,Children,Profession,Phone,Amount
Ветта Большинская,47,5,3,Мусоропроводчик,76020988827,140000
Аяулым Бодкар,45,6,0,Акушер,76042855232,140000
Этин Трулев,19,4,1,Банкир,71985565480,122000
Генофера Веревка,75,9,3,Офтальмолог,76462210430,128000
Пирузханум Хашабов,35,2,1,Востоковед,78190363317,101000
Гиланий Чебуньков,98,2,7,Иммунолог,73551208170,143000
Адхамжон Кармоенков,32,1,0,Пчеловод,76256414693,126000
Генаида Раншакова,58,7,7,Продавец-консультант,79853544294,142000
Биже Слоботсков,47,9,6,HTML-верстальщик,72878006644,140000
Орист Андрухов,44,6,7,Лоббист,74667484324,117000
Марлана Панрова,28,1,1,Сексолог,77709640802,139000
Абийдула Амербекова,25,9,2,Разведчик,73693503924,114000
Перегнат Путято,83,1,5,Микробиолог,74404618100,102000
Нана Марешина,89,0,4,Разведчик,72289060795,108000
Ядвиния Куаншалиева,48,5,2,Ботаник,72454187741,148000
Лауренция Кируца,50,5,4,Сапожник,73006665189,144000
Фахар Сумский,67,8,0,Невропатолог,79893247541,111000
Ипп Газнев,33,3,2,Мусорщик,78574608923,110000
Букер Аймаранов,63,4,5,Типограф,77664673451,114000
Андронина Лундина,69,5,2,Производственный мастер,74587996813,105000
Глэйдис Святик,58,2,4,Доярка,74750771946,107000
Танхума Шерстякова,60,0,1,Оценщик,78440254315,126000
Огульболсун Душак,32,4,4,Инженер-химик,73584684828,140000
Полинарья Кардабовская,42,2,3,Оториноларинголог (ЛОР),78969701038,136000
Абдуладжан Могильнер,66,4,6,Ремонтник,72056266406,128000
Дильбара Жебра,43,6,2,Инкассатор,74838322344,125000
Бодак Занграев,53,5,2,Прокурор,71147383035,144000
Тайчубек Гореватый,94,3,6,Аппаратчик-оператор,71361793485,112000
Дерелл Велижанский,57,0,4,Референт,72566296693,116000
Подабон Кайбулин,57,5,6,Месильщик,73238852362,111000
Абия Снисаревская,26,6,0,Психиатр,73098478513,112000
Анак Чайванов,68,2,0,Мясник,74322885084,143000
Жиган Штинов,78,0,1,Банкир,77118010462,111000
Абдеррахим Мохнач,49,6,7,Сексолог,75937106690,132000
Эледжи Бородашенко,47,0,0,Копирайтер,76665078150,103000
Муназдага Куренкова,31,3,1,Воспитатель,76562942545,139000
Даригуль Сурнинов,77,7,3,Контент-менеджер,77944717997,117000
Насихат Чаргиян,21,3,4,Рихтовщик,78159710044,128000
Катчен Полещенков,55,3,4,Банкир,73946291524,111000
Фаукат Карданенко,85,6,2,Фермер,76478326491,141000
Есмахан Дубнер,85,9,3,Иммунолог,71593702027,118000
Альдоний Машнинов,49,4,1,Стрелочник,77088443730,148000
Бекмат Сентюрихин,45,7,2,Администратор салона красоты,71522586319,138000
Прентайс Мавран,33,6,2,Логист,74199505217,137000
Интезара Гусявина,69,8,3,Администратор гостиницы,74948589219,148000
Кортес Шлецов,28,1,0,Сексолог,71038324585,139000
Гавриэль Дудукин,36,8,6,Религиовед,79237292042,119000
Айханум Петриновский,94,1,0,Дизайнер рекламы,76187403044,104000
Ауади Карамышевский,98,1,7,Агроном,74161133545,132000
Бадра Ранкова,20,9,2,Кардиохирург,77815630559,126000
Эрико Подчайнов,91,6,4,Бизнес-консультант,74892600111,108000
Аривон Вешликий,51,2,1,Дегустатор,75350459502,132000
Аизам Багреновский,90,7,5,Закройщик,72642007451,148000
Кайра Ферапошкина,78,3,3,Бизнес-аналитик,73935236247,123000
Абдельшакур Ошаев,26,5,3,Дегустатор,76233205700,116000
Олексий Пассан,58,8,2,Медицинская сестра,74318189116,131000
Гюльзаман Трегулов,27,7,4,Энергетик,76774265214,108000
Альфира Левенцева,48,3,4,Машинистка,78776389186,146000
Бутси Розниченко,53,6,0,Облицовщик,76552915439,118000
Нагиз Сауленков,62,9,3,Аниматор,74131856367,135000
Усаги Кемпель,54,2,4,Диджей,71261970245,144000
Руди Жикулин,19,5,7,Инженер,77914538259,106000
Всеправ Шимкин,38,6,2,Космонавт,78138514198,138000
Садгул Янчик,91,6,2,Бондарь,74672055407,113000
Эварест Вейденбах,51,0,7,Бренд-дизайнер,72990314580,114000
Клео Сатанин,52,3,5,Хирург,72639467254,115000
Бордан Хальметов,98,0,0,Сварщик,72080696852,111000
Назгилят Мелодьев,55,7,3,Мультипликатор,78969701029,123000
Евгенина Церковная,70,6,0,Хирург,76995458740,140000
Цавар Житюк,71,4,1,Каскадер,78771490780,146000
Зохар Питель,79,2,3,Бизнес-аналитик,74604003857,109000
Альмонтис Метельский,32,2,1,Оператор ПК,75686152634,107000
Тюря Зауральская,70,0,3,Бизнес-аналитик,75687654958,100000
Киритина Гроза,80,0,1,Ботаник,77190311881,140000
Умагани Масалов,35,6,1,Правовед,73500225604,136000
Авраэл Абрадин,85,0,3,Редактор,74671544744,141000
Джэйррен Филатин,27,5,1,Историк,77932533087,108000
Чистослав Манушик,28,5,7,Торговый представитель,73852728368,104000
Сарим Капшуков,81,6,6,Ботаник,76743939109,135000
Гермафродит Питцунов,25,3,4,Геоэколог,76860327788,129000
Абилаким Дербановский,69,4,5,Сурдопедагог,72707181905,127000
Ашутош Зинаков,95,4,3,Дерматовенеролог,76125093356,104000
Аят Лимаков,61,6,2,Писатель,79729168132,112000
Грейсон Тарахин,66,1,2,Уборщица,72353639157,107000
Аламаз Юлисин,31,8,1,Бизнес-аналитик,79325485133,100000
Феодотий Авакумов,38,9,4,Проректор,75685822307,125000
Лябиб Тигаев,39,3,2,Страховой агент,73905906333,125000
Лут Бородинкин,80,4,0,Водитель,73933411878,106000
Джастиз Пышонкин,42,4,0,Микробиолог,78532214897,117000
Нари Бучуев,87,7,0,Священнослужитель,71993344987,113000
Айишат Чегуров,85,8,7,Правовед,76655688792,123000
Истигней Бутурлинский,62,0,3,Администратор предприятия торговли,78726743132,139000
Лафонда Натанова,74,3,6,Гинеколог,76188936673,112000
Гуломали Брюхович,53,7,6,Логопед,77190496584,148000
Еротиада Скоростецкая,85,5,6,Ассистент менеджера по продажам,71060941229,141000
Илиана Альская,59,3,0,Философ,76044331890,109000
Рамиз Евменко,74,8,2,Астроном,72020095161,111000
Аксенций Павлиенко,73,1,3,Стрелочник,73725324744,134000
Гвиневра Чувильгина,23,9,1,Полицейский,74417851307,131000
Шукра Тронкова,60,6,6,Изобретатель,76536892110,131000
Ахтар Грицкер,96,9,3,Мастер,76812325706,144000
Зарафутдин Орач,33,9,6,Авиадиспетчер,76821934739,102000
Сусана Акидинова,45,7,6,Банкир,75486375318,145000
Нахар Аничхин,64,3,5,Оператор машинного доения,71722938754,146000
Иереми Селедчиков,55,0,0,Математик,73653454527,102000
Синай Девятников,49,8,7,Трейдер,78340165105,129000
Сахип Шелов-Коведяев,70,6,2,Техник по эксплуатации,77769080805,113000
Марфида Разумова,83,7,4,Страховой агент,74588104308,124000
Агндрей Энфианджианц,59,6,1,Мануалист,71461700120,122000
Лонда Кубеева,89,5,5,Электромонтажник,72607556385,100000
Ваджил Штилюк,63,2,1,Доярка,74242981470,119000
Джамав Курнайкин,95,2,4,Священнослужитель,78357221990,125000
Ажредин Чингевич,33,3,0,Ихтиолог,76511088981,126000
Мелкум Симантов,68,1,3,Маклер,77723969375,104000
Пурпур Базлов,96,3,2,Налоговый инспектор,78687572338,136000
Уголёк Шальневич,64,0,5,Промышленный альпинист,79513329445,135000
Буслав Абеленцев,49,9,1,Вирусолог,78596341765,117000
Ахмаджавид Тамонов,38,0,4,Физик,79658293625,120000
